tweet_id,timestamp,source,text,jpg_url,short_url,name,dog_stage,rating,favorite_count,retweet_count
792913359805018113,2016-10-31 02:17:31,iPhone,Here is a perfect example of someone who has their priorities in order. 13/10 for both owner and Forrest,https://pbs.twimg.com/media/CwD-eCLWIAA6v0B.jpg,https://t.co/LRyMrU7Wfq,a,None,1.3,14525,4035
793120401413079041,2016-10-31 16:00:13,iPhone,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort",https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg,https://t.co/sxMrsOZ8zb,Robin,None,1.1,12821,3975
793120401413079041,2016-10-31 16:00:13,iPhone,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort",https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg,https://t.co/sxMrsOZ8zb,Robin,None,1.1,12821,3975
793135492858580992,2016-10-31 17:00:11,iPhone,Your favorite squad is looking extra h*ckin spooky today. 13/10 for all,https://pbs.twimg.com/media/CwHIg61WIAApnEV.jpg,https://t.co/PrgvOyPtDT,None,None,1.3,6505,2531
793135492858580992,2016-10-31 17:00:11,iPhone,Your favorite squad is looking extra h*ckin spooky today. 13/10 for all,https://pbs.twimg.com/media/CwHIg61WIAApnEV.jpg,https://t.co/PrgvOyPtDT,None,None,1.3,6505,2531
793150605191548928,2016-10-31 18:00:14,iPhone,This is Nida. She's a free elf. Waited so long for this day. 11/10,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg,https://t.co/3lE8Izgmkf,Nida,None,1.1,6255,1723
793150605191548928,2016-10-31 18:00:14,iPhone,This is Nida. She's a free elf. Waited so long for this day. 11/10,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg,https://t.co/3lE8Izgmkf,Nida,None,1.1,6254,1723
793165685325201412,2016-10-31 19:00:10,iPhone,This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well. 12/10 would happily get dunked on,https://pbs.twimg.com/media/CwHj-jGWAAAnsny.jpg,https://t.co/IbzT7DJvBo,Benji,None,1.2,9530,2829
793165685325201412,2016-10-31 19:00:10,iPhone,This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well. 12/10 would happily get dunked on,https://pbs.twimg.com/media/CwHj-jGWAAAnsny.jpg,https://t.co/IbzT7DJvBo,Benji,None,1.2,9530,2829
793180763617361921,2016-10-31 20:00:05,iPhone,This is Newt. He's a strawberry. 11/10,https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg,https://t.co/2VhmlwxA1Q,Newt,None,1.1,7028,2030
793180763617361921,2016-10-31 20:00:05,iPhone,This is Newt. He's a strawberry. 11/10,https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg,https://t.co/2VhmlwxA1Q,Newt,None,1.1,7028,2030
793195938047070209,2016-10-31 21:00:23,iPhone,Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12/10 poor puppo,https://pbs.twimg.com/media/CwH_foYWgAEvTyI.jpg,https://t.co/YSi6K1firY,Lily,puppo,1.2,15472,5700
793195938047070209,2016-10-31 21:00:23,iPhone,Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12/10 poor puppo,https://pbs.twimg.com/media/CwH_foYWgAEvTyI.jpg,https://t.co/YSi6K1firY,Lily,puppo,1.2,15470,5700
793210959003287553,2016-10-31 22:00:04,iPhone,This is Maude. She's the h*ckin happiest wasp you've ever seen. 10/10 would pet with caution,https://pbs.twimg.com/media/CwINKJeW8AYHVkn.jpg,https://t.co/etL8FHBrh8,Maude,None,1.0,9035,2835
793210959003287553,2016-10-31 22:00:04,iPhone,This is Maude. She's the h*ckin happiest wasp you've ever seen. 10/10 would pet with caution,https://pbs.twimg.com/media/CwINKJeW8AYHVkn.jpg,https://t.co/etL8FHBrh8,Maude,None,1.0,9035,2835
793226087023144960,2016-10-31 23:00:11,iPhone,"This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. 11/10",https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg,https://t.co/hFxxBCWlwj,Juno,None,1.1,9958,2913
793226087023144960,2016-10-31 23:00:11,iPhone,"This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. 11/10",https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg,https://t.co/hFxxBCWlwj,Juno,None,1.1,9958,2913
793241302385262592,2016-11-01 00:00:38,iPhone,This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg,https://t.co/Ap477GhwXt,Tucker,None,1.3,10638,3346
793241302385262592,2016-11-01 00:00:38,iPhone,This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg,https://t.co/Ap477GhwXt,Tucker,None,1.3,10638,3346
793256262322548741,2016-11-01 01:00:05,iPhone,Oh h*ck look at this spookling right here. Fright level off the charts. 12/10 sufficiently spooked,https://pbs.twimg.com/media/CwI2XCvXEAEO8mc.jpg,https://t.co/BNy9IIJMb0,None,None,1.2,20219,8453
793256262322548741,2016-11-01 01:00:05,iPhone,Oh h*ck look at this spookling right here. Fright level off the charts. 12/10 sufficiently spooked,https://pbs.twimg.com/media/CwI2XCvXEAEO8mc.jpg,https://t.co/BNy9IIJMb0,None,None,1.2,20219,8453
793271401113350145,2016-11-01 02:00:14,iPhone,Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12/10 inspirational af,https://pbs.twimg.com/media/CwJEIKTWYAAvL-T.jpg,https://t.co/MgQSdfZGPN,Dave,None,1.2,8808,2425
793271401113350145,2016-11-01 02:00:14,iPhone,Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12/10 inspirational af,https://pbs.twimg.com/media/CwJEIKTWYAAvL-T.jpg,https://t.co/MgQSdfZGPN,Dave,None,1.2,8811,2425
793286476301799424,2016-11-01 03:00:09,iPhone,This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck,https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg,https://t.co/rLHGx3VAF3,Moreton,None,1.3,24883,9285
793286476301799424,2016-11-01 03:00:09,iPhone,This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck,https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg,https://t.co/rLHGx3VAF3,Moreton,None,1.3,24883,9285
793500921481273345,2016-11-01 17:12:16,iPhone,This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12/10,https://pbs.twimg.com/media/CwMU34YWIAAz1nU.jpg,https://t.co/aF5MmpvPqN,Fiona,None,1.2,10799,2407
793500921481273345,2016-11-01 17:12:16,iPhone,This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12/10,https://pbs.twimg.com/media/CwMU34YWIAAz1nU.jpg,https://t.co/aF5MmpvPqN,Fiona,None,1.2,10799,2407
793601777308463104,2016-11-01 23:53:02,iPhone,This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug,https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg,https://t.co/LhzPWv6rTv,Dobby,None,1.2,8088,1645
793601777308463104,2016-11-01 23:53:02,iPhone,This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug,https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg,https://t.co/LhzPWv6rTv,Dobby,None,1.2,8088,1645
793845145112371200,2016-11-02 16:00:06,iPhone,This is Clark. He was just caught wearing pants. 13/10 game-changing af,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,https://t.co/2Xo19aPrG5,Clark,None,1.3,9343,1896
793845145112371200,2016-11-02 16:00:06,iPhone,This is Clark. He was just caught wearing pants. 13/10 game-changing af,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,https://t.co/2Xo19aPrG5,Clark,None,1.3,9343,1896
793962221541933056,2016-11-02 23:45:19,iPhone,This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,https://t.co/xIfrsMNLBR,Maximus,None,1.2,17025,4950
793962221541933056,2016-11-02 23:45:19,iPhone,This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,https://t.co/xIfrsMNLBR,Maximus,None,1.2,17034,4950
794205286408003585,2016-11-03 15:51:10,iPhone,This is Laika. She was a space pupper. The first space pupper actually. Orbited earth like a h*ckin boss. 14/10 hero af,https://pbs.twimg.com/media/CwWVe_3WEAAHAvx.jpg,https://t.co/trSjgY3h4g,Laika,pupper,1.4,9342,3367
794205286408003585,2016-11-03 15:51:10,iPhone,This is Laika. She was a space pupper. The first space pupper actually. Orbited earth like a h*ckin boss. 14/10 hero af,https://pbs.twimg.com/media/CwWVe_3WEAAHAvx.jpg,https://t.co/trSjgY3h4g,Laika,pupper,1.4,9342,3367
794332329137291264,2016-11-04 00:15:59,iPhone,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,https://t.co/SIQbb8c3AU,Nimbus,None,1.2,9705,2721
794332329137291264,2016-11-04 00:15:59,iPhone,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,https://t.co/SIQbb8c3AU,Nimbus,None,1.2,9705,2721
794926597468000259,2016-11-05 15:37:24,iPhone,This is Mack. He's rather h*ckin sleepy. Exceptional ears. 12/10 would boop,https://pbs.twimg.com/media/CwglhZVXgAAc3_w.jpg,https://t.co/XRPvTPF0VH,Mack,None,1.2,10364,2333
794926597468000259,2016-11-05 15:37:24,iPhone,This is Mack. He's rather h*ckin sleepy. Exceptional ears. 12/10 would boop,https://pbs.twimg.com/media/CwglhZVXgAAc3_w.jpg,https://t.co/XRPvTPF0VH,Mack,None,1.2,10364,2333
795076730285391872,2016-11-06 01:33:58,iPhone,This is Bailey. She loves going down slides but is very bad at it. Still 11/10,https://pbs.twimg.com/media/CwiuEJmW8AAZnit.jpg,https://t.co/ivPWhspN3E,Bailey,None,1.1,16394,5506
795076730285391872,2016-11-06 01:33:58,iPhone,This is Bailey. She loves going down slides but is very bad at it. Still 11/10,https://pbs.twimg.com/media/CwiuEJmW8AAZnit.jpg,https://t.co/ivPWhspN3E,Bailey,None,1.1,16394,5506
795400264262053889,2016-11-06 22:59:35,iPhone,This is Brody. He's trying to make the same face as the football. 12/10,https://pbs.twimg.com/media/CwnUUGTWIAE8sFR.jpg,https://t.co/2H4MfOGlpQ,Brody,None,1.2,10196,2915
795400264262053889,2016-11-06 22:59:35,iPhone,This is Brody. He's trying to make the same face as the football. 12/10,https://pbs.twimg.com/media/CwnUUGTWIAE8sFR.jpg,https://t.co/2H4MfOGlpQ,Brody,None,1.2,10196,2915
795464331001561088,2016-11-07 03:14:10,iPhone,Elder doggo does a splash. Both 13/10 incredible stuff,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,https://t.co/gBUDjdEcqz,None,doggo,1.3,50186,23950
795464331001561088,2016-11-07 03:14:10,iPhone,Elder doggo does a splash. Both 13/10 incredible stuff,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,https://t.co/gBUDjdEcqz,None,doggo,1.3,50187,23950
796031486298386433,2016-11-08 16:47:50,iPhone,This is Daisy. She's here to make your day better. 13/10 mission h*ckin successful,https://pbs.twimg.com/media/CwwSaWJWIAASuoY.jpg,https://t.co/PbgvuD0qIL,Daisy,None,1.3,10945,3762
796031486298386433,2016-11-08 16:47:50,iPhone,This is Daisy. She's here to make your day better. 13/10 mission h*ckin successful,https://pbs.twimg.com/media/CwwSaWJWIAASuoY.jpg,https://t.co/PbgvuD0qIL,Daisy,None,1.3,10945,3762
796080075804475393,2016-11-08 20:00:55,iPhone,This is Yogi. He's 98% floof. Snuggable af. 12/10,https://pbs.twimg.com/media/Cww-msrXcAAxm3K.jpg,https://t.co/opoXKxmfFm,Yogi,None,1.2,8572,2344
796080075804475393,2016-11-08 20:00:55,iPhone,This is Yogi. He's 98% floof. Snuggable af. 12/10,https://pbs.twimg.com/media/Cww-msrXcAAxm3K.jpg,https://t.co/opoXKxmfFm,Yogi,None,1.2,8572,2344
796116448414461957,2016-11-08 22:25:27,iPhone,I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue. 11/10,https://pbs.twimg.com/media/CwxfrguUUAA1cbl.jpg,https://t.co/7i0bDMbrVN,None,None,1.1,9214,2451
796116448414461957,2016-11-08 22:25:27,iPhone,I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue. 11/10,https://pbs.twimg.com/media/CwxfrguUUAA1cbl.jpg,https://t.co/7i0bDMbrVN,None,None,1.1,9214,2451
796149749086875649,2016-11-09 00:37:46,iPhone,This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby,https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,https://t.co/y5KarNXWXt,Ruby,None,1.1,32644,14459
796149749086875649,2016-11-09 00:37:46,iPhone,This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby,https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,https://t.co/y5KarNXWXt,Ruby,None,1.1,32644,14459
796387464403357696,2016-11-09 16:22:22,iPhone,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10 would snug well,https://pbs.twimg.com/media/Cw1WKu1UQAAvWsu.jpg,https://t.co/cVLUasbKA5,Snicku,None,1.2,11142,4206
796387464403357696,2016-11-09 16:22:22,iPhone,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10 would snug well,https://pbs.twimg.com/media/Cw1WKu1UQAAvWsu.jpg,https://t.co/cVLUasbKA5,Snicku,None,1.2,11142,4206
796484825502875648,2016-11-09 22:49:15,iPhone,Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere,https://pbs.twimg.com/media/Cw2uty8VQAAB0pL.jpg,https://t.co/bvkkqOjNDV,None,doggo,1.2,7671,1782
796484825502875648,2016-11-09 22:49:15,iPhone,Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere,https://pbs.twimg.com/media/Cw2uty8VQAAB0pL.jpg,https://t.co/bvkkqOjNDV,None,doggo,1.2,7671,1782
796759840936919040,2016-11-10 17:02:03,iPhone,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,https://t.co/6hx7ur6sNI,Romeo,None,1.1,11989,3070
796759840936919040,2016-11-10 17:02:03,iPhone,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,https://t.co/6hx7ur6sNI,Romeo,None,1.1,11989,3070
796865951799083009,2016-11-11 00:03:42,iPhone,This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet,https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg,https://t.co/Jgnuiyvq06,Tyr,None,1.2,7797,1949
796865951799083009,2016-11-11 00:03:42,iPhone,This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet,https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg,https://t.co/Jgnuiyvq06,Tyr,None,1.2,7797,1949
797236660651966464,2016-11-12 00:36:46,iPhone,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,https://t.co/6kqsAjJNhi,Pancake,None,1.2,20225,6674
797236660651966464,2016-11-12 00:36:46,iPhone,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,https://t.co/6kqsAjJNhi,Pancake,None,1.2,20225,6674
797545162159308800,2016-11-12 21:02:38,iPhone,This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,https://t.co/Ia19irLwyB,Cassie,None,1.2,14736,4939
797545162159308800,2016-11-12 21:02:38,iPhone,This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,https://t.co/Ia19irLwyB,Cassie,None,1.2,14736,4939
797971864723324932,2016-11-14 01:18:12,iPhone,Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af,https://pbs.twimg.com/media/CxL3IWeVEAAAIE2.jpg,https://t.co/GRWPgNKt2z,None,pupper,1.2,11743,3155
797971864723324932,2016-11-14 01:18:12,iPhone,Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af,https://pbs.twimg.com/media/CxL3IWeVEAAAIE2.jpg,https://t.co/GRWPgNKt2z,None,pupper,1.2,11743,3155
798209839306514432,2016-11-14 17:03:50,iPhone,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,https://t.co/jG1PAFkB81,Cooper,None,1.3,10550,2606
798209839306514432,2016-11-14 17:03:50,iPhone,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,https://t.co/jG1PAFkB81,Cooper,None,1.3,10551,2606
798925684722855936,2016-11-16 16:28:21,iPhone,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,https://t.co/8yvpacwBcu,Shadow,None,1.1,7606,1461
798925684722855936,2016-11-16 16:28:21,iPhone,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,https://t.co/8yvpacwBcu,Shadow,None,1.1,7606,1461
798933969379225600,2016-11-16 17:01:16,iPhone,This is Iroh. He's in a predicament. 12/10 someone help him,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,https://t.co/KJAKO2kXsL,Iroh,None,1.2,13261,4529
798933969379225600,2016-11-16 17:01:16,iPhone,This is Iroh. He's in a predicament. 12/10 someone help him,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,https://t.co/KJAKO2kXsL,Iroh,None,1.2,13261,4529
799063482566066176,2016-11-17 01:35:54,iPhone,This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish,https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg,https://t.co/BXJFKOVnJm,Mister,None,1.1,8177,2501
799063482566066176,2016-11-17 01:35:54,iPhone,This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish,https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg,https://t.co/BXJFKOVnJm,Mister,None,1.1,8177,2501
799297110730567681,2016-11-17 17:04:16,iPhone,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,https://t.co/YDtZcAiMAf,Jeffrey,None,1.1,10021,2802
799297110730567681,2016-11-17 17:04:16,iPhone,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,https://t.co/YDtZcAiMAf,Jeffrey,None,1.1,10021,2802
799422933579902976,2016-11-18 01:24:14,iPhone,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,https://t.co/bpLuQuxzHZ,Longfellow,None,1.2,8174,1955
799422933579902976,2016-11-18 01:24:14,iPhone,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,https://t.co/bpLuQuxzHZ,Longfellow,None,1.2,8174,1955
799757965289017345,2016-11-18 23:35:32,iPhone,This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. 13/10 would smile back,https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg,https://t.co/OiH8PaOxB1,Sobe,doggo,1.3,8505,2200
799757965289017345,2016-11-18 23:35:32,iPhone,This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. 13/10 would smile back,https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg,https://t.co/OiH8PaOxB1,Sobe,doggo,1.3,8505,2200
800018252395122689,2016-11-19 16:49:49,iPhone,Here's a doggo doin a struggle. 11/10 much determined,https://pbs.twimg.com/ext_tw_video_thumb/800018199223959552/pu/img/3Qp73edtkZO-qWPy.jpg,https://t.co/gQqRBfkX4I,None,doggo,1.1,28739,13351
800018252395122689,2016-11-19 16:49:49,iPhone,Here's a doggo doin a struggle. 11/10 much determined,https://pbs.twimg.com/ext_tw_video_thumb/800018199223959552/pu/img/3Qp73edtkZO-qWPy.jpg,https://t.co/gQqRBfkX4I,None,doggo,1.1,28739,13351
800141422401830912,2016-11-20 00:59:15,iPhone,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,https://t.co/pbKOesr8Tg,Peaches,None,1.3,15472,2581
800141422401830912,2016-11-20 00:59:15,iPhone,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,https://t.co/pbKOesr8Tg,Peaches,None,1.3,15472,2581
800388270626521089,2016-11-20 17:20:08,iPhone,This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,https://t.co/azMneS6Ly5,Doc,floofer,1.2,11295,2851
800388270626521089,2016-11-20 17:20:08,iPhone,This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,https://t.co/azMneS6Ly5,Doc,floofer,1.2,11295,2851
800459316964663297,2016-11-20 22:02:27,iPhone,Here's a very sleepy pupper. Appears to be portable as h*ck. 12/10 would snug intensely,https://pbs.twimg.com/media/CxvNfrhWQAA2hKM.jpg,https://t.co/61sX7pW5Ca,None,pupper,1.2,9634,2201
800459316964663297,2016-11-20 22:02:27,iPhone,Here's a very sleepy pupper. Appears to be portable as h*ck. 12/10 would snug intensely,https://pbs.twimg.com/media/CxvNfrhWQAA2hKM.jpg,https://t.co/61sX7pW5Ca,None,pupper,1.2,9634,2201
800513324630806528,2016-11-21 01:37:04,iPhone,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,https://t.co/ILHGs0e6Dm,Chef,None,1.1,13285,3032
800513324630806528,2016-11-21 01:37:04,iPhone,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,https://t.co/ILHGs0e6Dm,Chef,None,1.1,13285,3032
800751577355128832,2016-11-21 17:23:47,iPhone,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,https://t.co/4UwCTW3lXG,Mauve,None,1.2,10696,2836
800751577355128832,2016-11-21 17:23:47,iPhone,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,https://t.co/4UwCTW3lXG,Mauve,None,1.2,10696,2836
801115127852503040,2016-11-22 17:28:25,iPhone,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,https://t.co/55Dqe0SJNj,Bones,doggo/pupper,1.2,8178,2128
801115127852503040,2016-11-22 17:28:25,iPhone,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,https://t.co/55Dqe0SJNj,Bones,doggo/pupper,1.2,8179,2128
801167903437357056,2016-11-22 20:58:07,iPhone,This is Milo. I would do terrible things for Milo. 13/10,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,https://t.co/R6wJyC2Tey,Milo,None,1.3,24774,6014
801167903437357056,2016-11-22 20:58:07,iPhone,This is Milo. I would do terrible things for Milo. 13/10,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,https://t.co/R6wJyC2Tey,Milo,None,1.3,24774,6014
801285448605831168,2016-11-23 04:45:12,iPhone,oh h*ck 10/10,https://pbs.twimg.com/media/Cx683NPUAAAjyU4.jpg,https://t.co/bC69RrW559,None,None,1.0,6139,832
801285448605831168,2016-11-23 04:45:12,iPhone,oh h*ck 10/10,https://pbs.twimg.com/media/Cx683NPUAAAjyU4.jpg,https://t.co/bC69RrW559,None,None,1.0,6139,832
801538201127157760,2016-11-23 21:29:33,iPhone,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace,https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg,https://t.co/p1RD39XjUe,Wallace,None,1.2,8330,2103
801538201127157760,2016-11-23 21:29:33,iPhone,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace,https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg,https://t.co/p1RD39XjUe,Wallace,None,1.2,8330,2103
801958328846974976,2016-11-25 01:18:59,iPhone,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly,https://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg,https://t.co/4fY2bsAm65,Ronnie,None,1.2,7858,1741
801958328846974976,2016-11-25 01:18:59,iPhone,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly,https://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg,https://t.co/4fY2bsAm65,Ronnie,None,1.2,7858,1741
802239329049477120,2016-11-25 19:55:35,iPhone,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo,https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg,https://t.co/5oWrHCWg87,Loki,puppo,1.2,9198,2661
802239329049477120,2016-11-25 19:55:35,iPhone,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo,https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg,https://t.co/5oWrHCWg87,Loki,puppo,1.2,9198,2661
802323869084381190,2016-11-26 01:31:31,iPhone,This is Severus. He's here to fix your cable. Looks like he succeeded. Even offered to pupgrade your plan. 13/10 h*ckin helpful,https://pbs.twimg.com/media/CyJtSmDUAAA2F9x.jpg,https://t.co/aX4brLLpWZ,Severus,None,1.3,16415,5913
